铲	1181
铳	6888
箙	1
铵	1715
银	131
箝	1
铷	5625
悄	39
铸	985
铺	896
管	178
铼	869
铽	2571
悉	125
链	391
铿	311
悌	3577
箧	7272
悍	264
箩	1418
箪	3809
箫	3041
箬	1566
箭	291
销	55
悔	182
锁	868
锂	864
锃	1329
悖	286
锄	1061
箱	523
锅	1018
锆	2307
箴	1050
悚	27
悛	3636
锈	481
锉	5742
悝	5714
箸	4264
锋	471
锌	2038
悟	525
悠	210
锏	161
患	315
锐	456
锑	3571
锒	168
悦	706
悧	1
您	1228
锗	5580
悬	377
错	652
悭	1978
锚	578
锛	2316
篁	5142
锜	6111
悯	562
锝	2195
锞	1428
悱	1
锟	1720
悲	247
悳	1
篆	933
篇	1296
锡	541
悴	379
锢	169
锣	414
锤	721
锥	1019
悸	233
锦	253
悻	987
锨	839
悼	148
篑	127
锭	2446
篓	1681
键	154
锯	1045
锰	1945
锱	781
锲	1180
篙	3580
锴	1191
锵	608
锶	8028
篝	171
锷	2036
锹	975
情	137
锺	3951
惆	126
惇	4473
篡	136
锻	72
锾	538
惊	130
惋	96
篦	2571
篪	734
惑	124
镀	390
篮	72
镁	1786
镂	389
惕	34
镄	3902
篱	1006
惘	585
惚	280
镇	772
镉	2252
惜	224
镊	945
篷	256
镌	788
惟	1142
镍	2667
惠	273
篼	483
镏	3513
镐	2225
篾	1305
镑	197
镒	6486
镓	5000
惦	100
镔	4050
惧	252
镕	1300
惨	281
镖	621
惩	91
镗	4347
惫	85
镙	7812
惬	43
镚	4545
惭	430
镛	1421
惮	311
镜	447
惯	75
镝	2553
惰	688
镞	6853
想	2412
镡	5714
惴	761
簇	362
镢	2000
镣	820
惶	692
惷	575
簋	1974
镦	5500
簌	416
惹	1869
镧	1714
惺	347
镨	2957
镪	3148
镬	7647
镭	803
簕	2083
镯	413
镰	1100
镲	7647
镳	1548
镴	1428
愁	1053
﹐	7699
镶	989
﹒	3243
簟	4285
愈	580
﹗	6666
愉	158
长	413
簧	559
愎	1
﹝	3146
意	132
﹞	3454
簪	2022
愕	237
﹥	1666
愚	953
簸	289
感	1017
愠	2474
愣	1088
愤	100
簿	1002
愧	608
愩	318
愫	751
愬	6666
籀	5000
愮	2916
籁	81
愯	113
関	6250
愶	120
籍	390
愿	251
慀	177
慅	381
慆	2307
慈	313
慊	1454
慌	366
慎	286
慏	423
慑	128
慕	380
米	1385
闇	4210
类	927
籼	690
慢	678
籽	1426
慧	579
慨	66
慰	95
慵	321
粉	2624
慷	309
门	368
闩	2000
闪	459
慾	2500
粑	2013
闫	1659
粒	625
闭	160
问	435
粕	216
闯	806
闰	694
闱	3333
粗	813
粘	1213
闲	251
闳	7843
间	365
闵	1115
粝	1
闷	551
闸	970
粟	1138
闹	898
闺	248
闻	157
闽	850
闾	2654
粤	969
粥	1505
憋	2032
闿	1111
粦	6470
憎	782
粪	761
粬	4000
憓	1
阀	972
憔	116
粮	312
阁	795
阂	40
粰	4000
阄	930
粱	772
粲	2500
阅	144
粳	1125
阆	861
阈	1206
阉	380
阊	1532
阋	1
粹	136
阎	1150
阏	2916
粼	265
粽	343
阐	64
阑	898
精	123
阔	366
憧	106
阕	3333
憨	618
阖	1130
憩	419
阗	2857
阙	2408
憬	148
阚	967
糁	7205
阜	316
阝	5384
糅	1020
队	636
阡	595
憷	1707
糊	407
糌	1232
糍	1115
＄	5764
阪	253
憾	102
＆	6547
阮	1375
糕	332
糖	843
糗	1463
阱	56
防	180
糙	465
阳	275
阴	405
阵	164
糜	588
阶	136
懂	1077
糟	412
糠	3923
阻	159
懈	42
懊	48
糥	1428
懋	1466
阿	313
糨	4285
＞	617
懑	414
糬	6428
＠	1146
懒	828
陀	410
懔	3888
糯	372
陂	580
附	155
际	25
陆	297
陇	703
陈	509
陉	147
糸	3333
陋	182
陌	68
降	242
系	293
限	77
懦	115
陕	145
＼	5625
陛	597
＾	2071
陟	658
陡	640
院	478
懵	527
除	1491
紊	31
陨	242
险	135
陪	716
陬	5142
懿	1455
紘	2575
陲	316
陵	297
陶	898
紝	8604
ｑ	3298
陷	226
戆	350
素	268
戈	556
索	220
陾	1505
戊	1685
戌	3000
｛	2997
戍	410
紧	177
戎	1549
｝	2753
戏	529
成	767
我	4072
紫	619
戒	301
戕	1311
累	332
或	3574
戗	5909
隅	888
战	300
隆	520
戚	367
戛	177
隋	1537
戟	1131
戠	766
隍	173
戡	3773
戢	4615
随	287
戣	235
隐	150
戤	1168
戥	426
隔	358
隗	2331
截	63
隘	750
戬	1630
隙	189
戮	348
障	23
戳	2627
戴	1159
户	475
経	5238
隧	86
戾	763
房	338
隰	1818
所	1783
扁	1363
隶	232
扇	1219
隼	1463
扈	1638
扉	684
隽	1292
难	805
手	331
才	3477
扎	488
扑	513
扒	1564
打	2238
雀	477
絮	615
雁	997
扔	2503
雄	471
托	307
雅	338
扙	1
集	317
雇	579
扛	2649
雉	3407
扞	1875
雌	709
雍	979
雎	3209
雏	606
扣	646
雒	2631
扦	7894
执	33
雕	386
扩	97
扪	1040
扫	546
扬	414
扭	264
扮	274
扯	1475
扰	237
雠	3636
扳	221
扶	295
批	210
雨	465
雩	6875
扼	318
扽	5000
雪	643
雫	6818
找	2308
承	48
雯	1063
雰	1
雳	168
続	5000
技	36
零	488
雷	421
抄	1179
雹	158
抉	61
把	7003
雾	860
綦	972
抑	126
抒	697
￡	4857
抓	1274
需	521
綮	4285
抔	1
霁	1005
投	107
抖	1150
￥	1527
抗	232
霄	714
折	830
霆	104
抚	178
震	236
霈	1273
抛	580
霉	379
抟	5357
抠	2989
霍	361
霎	845
抡	2292
霏	1054
抢	901
护	94
报	346
霓	1040
抨	4
霖	1404
披	215
霙	833
抬	814
霜	1178
抱	1119
霞	1052
抵	297
抹	1266
抻	5657
押	336
抽	580
緑	1428
抿	2961
霭	1455
霰	271
露	270
拂	1329
拄	527
霸	294
霹	251
担	31
拆	728
拇	109
拈	870
拉	569
霾	603
拌	1019
拍	922
拎	1557
拐	600
拒	234
拓	175
拔	301
拖	1004
拗	1158
拘	68
拙	1488
招	301
拜	611
拟	2036
拢	429
拣	2067
靑	5000
青	276
拥	46
靓	876
拦	706
拧	2237
拨	358
靖	797
择	39
静	487
括	7
拭	219
靛	4795
拮	133
拯	96
拱	1207
非	496
靠	2324
拳	598
拴	1867
靡	333
面	199
拷	713
靥	1691
靦	214
革	102
拼	1396
拽	2685
拾	493
拿	2008
靳	1909
靴	1930
持	92
靶	660
挂	1493
靺	5333
指	343
縢	1
挈	2380
靼	188
按	1871
挎	678
挑	536
挖	1290
鞅	990
挚	156
挛	396
挝	32
挞	1443
鞋	1494
挟	862
鞍	184
挠	763
挡	799
挣	1441
鞑	1333
挤	1711
縿	280
挥	50
挨	1153
挪	627
鞘	220
挫	222
繁	120
振	320
挲	1304
鞠	831
繇	2619
鞣	812
挹	3545
挺	1801
鞨	5333
挽	250
鞭	599
捂	1075
捅	1969
捆	1018
捉	565
捊	714
捋	5799
捌	6195
捍	63
捎	2339
捏	2633
捐	513
捕	230
繱	6428
繲	2551
繴	2123
繵	4725
繶	7076
繸	810
捞	763
损	87
繺	3804
繻	1542
捡	1533
换	1155
捣	556
繿	2713
捧	623
纀	2292
捭	714
纁	3571
据	1441
捯	1
纂	477
纃	3780
捱	4362
纅	1025
纆	6071
韡	1627
纉	6818
捶	2138
捷	276
纋	2299
韦	470
捺	459
韧	443
纎	4400
捻	6230
韩	466
韪	441
韫	1652
韬	1432
韭	417
音	248
掀	341
纛	3529
韵	992
掂	1275
韶	417
纠	67
纡	6250
掇	1160
授	164
红	777
纣	597
掉	1028
纤	217
纥	2380
掌	180
约	922
级	459
纨	1911
纩	3305
掏	959
掐	1837
纪	97
纫	593
排	515
纬	452
纭	267
纯	719
纰	62
掖	507
纱	458
掘	108
纲	426
纳	276
纵	356
纶	1217
纷	28
纸	563
纹	665
掠	675
纺	232
探	158
掣	461
纽	84
纾	409
接	202
线	852
頔	3800
控	125
推	194
掩	198
措	20
掬	565
绀	2631
掮	683
掰	1839
练	273
组	382
绅	479
掳	2120
细	172
织	106
掴	1021
终	115
绉	5180
绊	478
掷	611
掸	1826
绌	1179
绍	51
掺	1699
绎	70
经	284
頫	375
绑	344
绒	882
结	76
绔	1505
绕	507
绗	5714
绘	343
给	5105
绚	245
绛	1534
络	18
绝	104
揄	372
绞	1073
揅	162
统	30
绠	6842
揆	1481
绢	3675
绣	1183
揉	2329
绥	713
绦	3555
揍	2802
继	521
绩	29
描	102
绪	89
提	123
绫	2203
插	944
续	56
绮	875
绯	123
揖	2050
绰	423
绳	595
维	155
绵	290
绶	1541
绷	682
绸	395
绺	6607
揠	338
绻	1084
握	166
综	26
绽	184
揣	747
绿	470
揩	4868
揪	945
揫	53
缀	792
揭	253
缂	2400
揱	279
缄	144
缅	197
缆	218
缇	1227
援	72
缈	462
揶	88
缉	84
缎	2285
揽	624
揾	3230
缑	5882
缓	178
缔	85
缕	455
编	216
缗	4000
缘	516
缙	1195
缚	426
搀	625
缛	408
搁	569
页	531
搂	1612
顶	716
缜	43
顷	111
缝	694
顸	2272
缟	555
项	327
搅	768
顺	423
缠	814
须	665
顼	2471
缢	439
搉	437
顽	207
缤	479
顾	222
缥	87
顿	416
缦	5609
缧	769
缨	1361
搏	368
缩	147
搐	273
缪	1221
缫	629
搒	2352
缬	3294
颀	2000
搓	2537
缭	162
搔	626
缮	69
颁	96
颂	1360
缰	918
缱	2038
预	31
颅	264
缳	1250
领	136
缴	287
颇	334
缵	476
搛	909
颈	112
缶	3225
颉	2822
搜	123
颊	55
搞	3296
缸	494
颌	548
搠	4375
缺	284
颍	947
搡	462
颏	6744
颐	631
搤	286
频	37
颓	321
搧	4000
颔	249
颖	532
搪	534
颗	612
题	138
搬	627
颚	1525
搭	434
颛	3333
罂	155
颜	489
额	155
颞	2345
罄	342
颟	2916
罅	2272
颠	306
颡	2000
搵	4857
颢	1678
颤	604
颦	992
罍	1454
颧	1304
携	769
搽	6061
罐	700
网	392
罔	501
罕	245
罗	781
罘	1
罙	1
罚	255
摁	2409
罜	3888
罞	3400
摄	979
罟	5428
摆	711
罡	1777
摇	367
摈	212
罢	415
罣	2962
摊	451
颿	526
罩	667
罪	449
罫	2000
摒	150
摔	1551
置	75
摘	766
署	217
罴	3333
罶	5714
罸	2291
摞	1567
罹	180
罺	4375
风	385
飏	8787
飐	3846
罾	2500
飑	4230
飒	1018
飓	101
摧	203
飕	444
摩	285
飘	731
飙	420
羀	6250
飚	1514
羁	239
羂	5000
羃	4000
羄	4400
飞	553
食	137
羉	4587
羊	594
摸	770
羌	1106
摹	708
羍	4545
〇	181
飨	89
美	427
羏	256
羒	7200
羔	1655
羕	4000
羗	5476
羙	1428
羚	906
羜	1000
撂	1846
羞	314
羟	692
撅	1453
羠	2500
撇	1433
羡	207
羣	784
群	275
羫	5789
撑	296
撒	1074
羯	1722
撕	670
羰	3846
羲	344
撙	1
羸	771
撞	622
羹	2954
羽	531
餐	243
撤	406
羿	1320
撩	1322
撬	981
翀	1565
播	157
撮	969
翁	1071
翃	697
撰	227
翅	566
撵	2125
あ	3333
撷	1338
翊	1717
撸	3354
い	4512
翌	526
撺	571
う	5156
翎	2319
え	7000
撼	196
お	8000
か	5666
き	8421
餮	227
翔	537
翕	4782
け	5652
翘	988
こ	4107
翚	223
擀	3000
さ	6666
擂	724
し	4620
翟	1471
擅	151
す	5308
翠	1027
翡	61
翥	2608
た	3592
翦	4285
翧	6666
だ	8727
操	153
ち	4571
擎	172
翩	218
っ	2317
擒	826
翭	2873
て	2910
翮	4242
で	7586
翯	8181
と	4793
ど	4814
翰	331
翱	832
な	4782
翲	6956
に	7667
擘	704
翳	831
翴	8695
の	8906
は	7734
ば	4375
擞	138
翺	5116
翻	654
擢	3636
翼	504
翾	3333
擤	3636
翿	6250
擦	1014
饕	337
ま	6603
も	9107
ゃ	3333
饥	242
饧	6000
ょ	2380
饨	441
よ	5068
ら	5252
饪	73
り	6790
饫	4000
る	3121
饬	1208
れ	4000
饭	615
ろ	5294
饮	177
饯	30
饰	401
饱	341
饲	70
を	8947
ん	5714
饴	1101
攀	378
饵	719
饶	1035
饷	977
饸	6956
饹	4090
饺	341
饼	991
饽	181
饿	1011
ア	5312
イ	3548
攒	1382
ウ	5000
馀	7356
馁	244
オ	5789
馄	38
カ	8285
攘	323
馅	1734
ガ	5625
馆	578
キ	7241
馈	40
ク	7500
グ	4375
馊	851
馋	2407
攠	3333
馍	877
サ	7142
馏	517
ザ	1
馐	909
馑	1666
ジ	6363
馒	39
攥	2076
攦	2500
ス	5492
馓	606
馔	6315
セ	6296
馕	7702
首	160
馗	382
攫	374
香	564
支	199
チ	7931
收	274
ッ	8000
馥	1612
攸	589
改	663
デ	6111
攻	227
馨	484
ト	7377
ド	6086
ナ	5909
放	621
政	47
ノ	4615
ハ	4166
プ	7391
故	287
ベ	3846
馼	215
效	68
敌	606
敍	4000
メ	5625
敏	610
救	275
敕	2562
ラ	6829
敖	1501
リ	5428
ル	6041
レ	6250
教	178
ロ	7857
敛	290
敝	4375
敞	167
ン	5204
敢	728
散	490
敦	56
ー	8117
敬	374
数	370
敲	723
整	124
敷	1373
ㄆ	4666
ㄔ	2000
ㄗ	1727
ㄘ	1681
文	336
斋	988
斌	945
ㄠ	4444
ㄡ	7647
斐	1014
斑	465
ㄦ	5000
斓	276
ㄩ	1555
斗	347
料	231
斛	739
斜	813
斟	949
斡	70
斤	689
騒	666
斥	260
斧	1082
斩	1042
斫	3783
断	138
斯	322
新	1882
斶	6666
方	167
於	1754
施	96
旁	1231
旃	6250
旅	91
旋	306
旌	1283
旎	649
族	210
旖	541
旗	328
无	5758
既	4077
日	922
旦	123
旧	1023
旨	71
早	606
旬	136
旭	750
旮	588
旯	1153
旱	250
时	1940
旷	724
旸	923
旹	1
旺	786
旻	1950
旼	4146
旿	1034
马	594
驭	401
驮	1981
驯	845
驰	351
驱	173
驳	213
昀	2210
驴	1325
驶	42
昂	446
驷	1458
驸	1204
驹	1923
昆	320
昇	3188
驻	660
驼	652
昉	661
驾	70
昊	1185
驿	1129
昌	456
明	313
昏	274
昐	5000
	2941
易	288
骁	1221
昔	287
昕	1241
骂	1972
骄	187
骅	1429
昙	465
骆	517
骇	75
骈	575
骉	1111
昝	7142
骊	770
骋	741
星	374
验	44
骍	1
映	64
骎	1428
骏	734
骐	823
骑	859
骒	5000
春	515
昦	3571
骓	2692
昧	275
昨	111
昪	2857
骗	653
骙	5714
昭	816
骚	340
骛	914
骜	455
是	7495
骝	7500
骞	3588
昱	2180
昳	1904
骠	349
昴	3508
骡	918
骢	786
昵	89
昶	2768
骤	222
骥	1172
骧	2954
骨	443
昼	279
显	2267
骰	461
晁	3412
骶	1562
骷	315
晃	877
骸	251
骺	1333
骼	148
晋	388
晌	1633
晏	1675
晒	1197
髀	2000
晓	214
晔	1419
髂	5666
晕	636
晖	998
晗	1845
髅	494
晚	276
髈	4666
晛	3333
髋	798
晞	1456
髌	1911
晟	1326
晡	714
晢	1
晤	165
晦	538
髓	353
晧	1923
晨	211
晩	4347
高	1247
髙	7500
普	150
景	174
晰	29
晳	1304
晴	797
晶	489
晷	2539
髦	24
智	361
晾	528
髭	354
髯	5263
暂	135
暄	741
髹	1891
髻	708
暇	215
暌	828
暐	1530
暑	74
鬃	1313
暖	357
鬄	1
暗	435
鬏	3333
鬐	1250
鬓	1792
暧	118
暨	2594
耀	658
暮	886
老	1580
耂	5789
考	184
耄	277
暲	625
鬟	558
者	721
耆	1957
耇	2500
暴	61
鬣	1161
耋	350
暹	1408
而	5304
耍	1350
暻	266
耐	310
耒	371
耔	1750
耕	399
耗	208
鬲	2989
耘	915
耙	2713
耜	4705
耟	4615
耡	4545
鬻	921
曈	2916
鬼	1114
耣	2500
曌	7708
耦	1682
魁	1117
魂	834
魃	765
魄	320
魅	95
耳	380
曙	260
魇	228
耵	2000
魈	1666
魉	3333
曜	400
耶	566
耷	534
曝	167
耸	474
魍	231
耻	473
魏	968
耽	118
魑	666
耿	1169
曦	955
魔	336
聀	5000
聂	1081
聃	1590
曰	3898
曱	3333
聄	1428
曲	512
魠	4545
曳	526
聆	221
更	3077
聊	984
聋	456
曹	990
职	57
聍	3600
聏	5714
曼	379
曾	5076
聒	410
替	739
联	142
聘	144
最	3767
聚	433
月	436
有	5277
朊	5909
朋	58
服	106
朎	1
聩	666
朐	232
聪	655
鮀	4000
朔	475
朕	3667
聱	109
朗	219
望	139
朝	802
期	249
聿	1006
朦	139
木	493
未	1313
末	329
本	394
札	1309
术	94
肃	106
肄	470
朱	570
肆	210
鮡	1
朴	474
肇	122
鮢	1
朵	432
肉	773
肋	361
肌	329
机	933
朽	519
肑	9230
肓	1917
鮰	3333
肖	879
肘	905
杀	587
肚	495
肛	537
杂	150
权	318
肝	550
杄	1
肟	3333
杆	670
肠	434
鮻	1
股	553
杈	2058
肢	142
杉	359
肤	92
肥	292
肧	3684
李	425
杏	806
肩	549
肪	90
材	86
村	797
杓	3636
肮	141
肯	192
杖	1658
肱	1927
育	60
肴	53
一	835
丁	971
杜	486
七	961
杞	486
束	65
杠	427
肺	850
条	529
万	688
肼	4390
丈	98
肽	3113
三	1424
肾	830
上	2639
来	1998
肿	223
下	1146
鯓	2500
不	2725
杨	564
与	7790
杩	9130
丏	1
丐	429
丑	918
杭	207
胀	246
专	59
胁	95
且	2141
丕	1417
杯	562
胂	2795
杰	908
胃	893
世	91
胄	1755
杲	4848
丘	640
丙	783
杳	838
胆	375
业	136
杵	3734
丛	795
东	338
杷	281
丝	408
丞	1747
背	586
胍	2428
杻	4166
胎	416
胏	5789
杼	166
丢	1121
胐	5263
胑	5245
松	541
两	368
板	258
严	128
丧	223
胖	1298
胗	5714
个	1339
丫	793
胚	865
中	4475
胛	268
极	186
胜	600
胝	5483
丰	263
构	15
胞	150
串	832
枇	349
胡	587
临	153
丶	8648
枉	544
胤	1117
枋	5057
胥	1641
丸	1646
丹	451
胧	280
为	3474
主	112
枏	2857
胪	4057
析	34
丽	399
胫	405
举	92
胬	1666
胭	76
胯	2749
枕	915
胰	294
胱	196
林	752
胳	47
胴	1440
枚	972
果	74
胶	478
枝	915
乃	870
枞	1630
胸	596
久	363
胺	496
胼	4166
枢	135
么	4150
枣	659
能	4668
义	316
枥	757
之	1882
乌	319
枧	3142
乍	1074
乎	84
乏	51
枪	578
乐	346
枫	1356
乒	62
乓	23
枭	736
脁	1600
乔	671
枯	600
脂	202
枰	2545
乖	746
枱	6842
乘	242
枳	2289
脆	487
乙	727
乜	5121
脉	394
架	660
枷	731
脊	365
九	549
脋	1
枸	151
乞	181
枹	3571
也	9251
脍	68
习	41
乡	501
脏	393
脐	641
脑	209
脒	5238
脓	1425
书	678
乩	3571
脖	239
脘	2204
脚	1092
柁	173
柃	769
买	2656
乱	879
柄	963
乳	286
柉	1
乹	1
柏	604
某	979
柑	581
乾	940
柒	4952
染	253
柔	416
脯	901
脱	435
脲	2959
柘	1054
柙	4000
柚	949
柜	507
脷	1153
柞	879
脸	1151
柟	7272
鱍	1428
柠	237
了	8309
柢	714
予	97
争	163
脾	504
脿	1666
事	496
查	193
二	811
于	997
柩	975
亏	660
云	727
柬	418
互	98
腀	750
亓	4376
五	1093
腂	769
井	845
柯	835
柰	5909
柱	998
柲	1
亘	744
鱠	1
腆	753
柳	874
亚	224
柴	535
腈	983
些	156
腊	113
鱥	1111
腋	567
腌	1566
亟	164
査	3388
亡	209
亢	636
柽	4666
腐	123
腑	644
交	170
柿	523
亥	337
腓	1163
亦	5803
产	95
腔	392
亨	571
腕	385
亩	1403
腘	2500
鱲	4166
享	126
京	63
腚	2173
栀	578
亭	1297
亮	690
栃	357
亲	191
栅	456
腠	909
亳	377
标	146
栈	412
亵	125
鱼	892
亶	731
栉	1200
㎝	6571
栊	3333
鱿	143
栋	1048
腥	436
栌	3333
腧	1935
人	1731
㎡	2760
栎	809
腩	475
栏	375
腪	2400
树	911
亿	286
鲀	2400
腭	609
栓	1104
腮	743
鲁	377
鲃	7692
栖	420
腰	874
腱	288
栗	928
鲅	838
鲆	1750
鲇	1015
腴	806
什	47
腵	5371
鲈	1190
仁	1011
鲉	1492
腷	2241
仃	1056
仄	901
仅	1499
腹	319
腺	236
仆	611
鲍	724
腻	362
仇	882
校	170
栢	1022
腼	50
仉	5897
鲐	1594
鲑	1628
今	49
腾	487
介	29
腿	1389
鲔	5000
仍	4151
鲕	2222
从	6433
栩	294
株	923
仑	300
鲚	6000
仓	409
膀	154
鲛	3111
仔	377
膂	1818
仕	1005
鲜	214
他	5663
鲞	4693
仗	794
鲟	953
付	390
鲠	588
仙	654
仚	740
膈	1505
鲢	459
鲣	2031
仝	2739
鲤	639
样	108
膊	134
鲥	1724
仞	1584
核	137
仟	4827
根	216
鲧	635
仡	1500
鲨	363
鲩	3125
格	142
膏	1029
代	165
栽	1292
膑	3166
鲫	419
栾	1188
令	2375
以	2227
鲭	1717
鲮	1200
仨	3477
鲱	1111
仪	297
鲲	2181
仫	886
膘	3464
鲳	800
们	343
桀	1113
桁	1774
鲵	1115
膛	1443
鲶	1075
桂	618
膜	823
鲷	4782
仰	329
桃	531
膝	344
桄	4500
鲸	706
桅	2059
仲	532
鲺	1428
框	316
仵	2215
鲼	1538
案	379
鲽	6129
桉	1975
件	368
价	166
膦	149
桌	529
桎	92
任	251
膨	104
仼	5263
桐	874
份	270
桑	598
仿	287
鳀	1333
桓	538
桔	1107
桕	1538
鳃	6373
鳄	212
鳅	654
膳	253
鳇	1
企	27
鳉	1067
鳊	1969
鳌	484
鳍	2027
桠	1477
膺	270
鳎	3437
膻	1538
桡	2444
鳏	3518
桢	2022
鳐	3661
伉	122
档	316
伊	275
桥	853
桦	1586
鳔	5000
桧	2383
伍	219
鳕	679
桨	1317
伎	387
鳖	1917
桩	1190
伏	434
鳗	1053
伐	199
桫	476
休	105
鳙	1780
臀	1048
鳜	1180
臂	613
鳝	649
臃	256
鳞	1296
众	91
鳟	1594
优	101
臆	187
伙	53
会	2017
鳢	5500
桶	818
桷	197
臊	2371
伞	1020
伟	763
传	205
伢	3406
伤	586
伥	3478
伦	176
伧	5000
臔	4255
臗	1818
伪	448
伫	475
臙	6428
梁	759
臜	3888
伯	364
估	38
伲	3846
梅	761
梆	1516
梇	1
伴	219
鳽	2727
臣	830
伶	1892
伸	302
臦	4736
臧	2180
伺	165
臩	7500
梏	46
似	363
自	269
伽	788
臫	3786
伾	1250
臬	2166
梓	1135
臭	949
臮	1847
臰	928
臱	2720
梗	872
臲	8285
至	1599
佀	1
致	218
臵	3488
佃	3012
但	7017
臻	1807
臼	1292
梢	1004
臾	719
臿	3063
鴒	506
梦	1128
梧	404
位	402
梨	1667
低	698
住	1302
佐	826
佑	1188
舀	3063
梭	427
体	150
舂	5303
梯	163
何	266
舃	5312
械	35
佗	502
梲	5000
佘	984
舅	272
梳	578
舆	41
余	450
佚	2984
梵	1003
佛	379
梶	3541
作	122
佝	215
佞	5357
舋	425
梹	476
舌	415
佟	556
舍	372
你	6013
佢	4166
舐	1801
佣	166
佤	1041
佥	5000
舒	395
舔	3249
舖	4285
佩	263
舘	3200
舙	5666
佬	847
舚	4883
检	72
舛	68
棂	2162
佯	823
舜	806
鴷	1428
佰	1700
舞	371
舟	195
舠	1111
佳	457
佴	1884
舢	552
佶	3813
舣	1
棉	752
舤	2500
佷	7692
棋	775
佺	4305
棍	655
佻	440
佼	118
航	83
佾	2741
舫	1036
般	1719
使	2298
棒	1023
棕	951
舰	507
舱	586
棘	521
侀	5000
棚	579
舵	1324
舶	124
舷	497
侃	325
舸	1329
侄	242
船	761
舺	975
棠	1636
侈	42
舽	3939
侉	5000
棣	1118
舾	800
例	201
侍	1119
侏	329
棪	3200
侑	675
森	630
棰	3513
艄	2857
侗	541
棱	824
艇	611
棵	861
供	295
艉	1000
依	160
艋	649
棹	7173
棺	724
侠	286
棼	7333
鵩	1428
艏	1254
侣	114
侥	20
侦	65
侧	384
侨	182
侩	450
侪	2790
艘	864
侬	2485
椁	870
侮	126
侯	1074
侲	1
椅	216
椇	5384
侵	54
椋	3116
植	135
椎	293
椐	4545
椑	4545
便	2549
椒	524
艮	450
良	324
艰	31
色	181
艳	613
艶	1250
促	207
俄	431
艹	4000
俅	1842
椟	4878
俆	2000
椠	3125
艺	128
椤	4545
俊	622
艾	552
艿	5714
俋	1
俎	1451
俏	877
椪	1212
俐	630
俑	470
椭	145
节	352
芃	1225
椰	801
俗	230
芅	5000
俘	373
椴	4482
俚	1467
芈	3877
芊	556
保	221
俞	767
芋	1146
椹	2340
俟	7560
芍	1300
芎	569
信	160
俣	982
椽	4142
俤	1092
芑	100
椿	1852
芒	398
鶭	1
俨	115
俩	854
芗	668
俪	397
芘	662
俬	219
芙	461
俭	608
修	393
楂	438
俯	471
芜	170
楃	5714
芝	644
鶸	88
俱	91
芡	1864
俵	1000
俶	1641
芥	629
俸	2781
芦	610
俺	4998
芨	1000
芩	1115
芪	603
芫	4800
俾	1502
芬	1147
芭	523
芮	1060
楔	1688
芯	810
楗	2500
花	865
芳	940
楚	344
芶	1
楝	4074
芷	1633
芸	1130
楞	991
芹	1115
楠	843
楣	1857
芽	987
芾	1147
楫	5000
楮	5818
苁	549
苄	5428
苇	1197
楷	600
楸	4117
苋	500
楹	865
苍	432
苎	2448
楼	789
苏	465
苑	1449
苒	1616
苓	1372
苔	568
苕	1679
苗	898
苘	1212
榀	8157
苛	147
苜	172
概	56
榃	1428
苞	1506
榄	151
苟	959
榆	439
榇	373
苡	1079
榈	130
榉	3437
苣	1889
若	3853
苦	678
苫	1411
鸀	1739
榔	472
榕	1470
苯	953
榖	6538
英	241
榘	215
苳	3636
榛	2452
鸉	1
榜	604
苷	1474
苹	39
苻	4166
苼	1
苾	526
榧	947
榨	405
榫	3023
榭	949
茁	488
茂	853
范	119
茄	182
茅	315
鸟	1198
鸠	561
茆	1246
榴	201
鸡	761
茈	3333
鸢	1957
茉	585
鸣	881
榷	226
鸥	957
茌	250
鸦	456
茎	1600
榻	372
鸨	3541
鸩	850
茏	1106
鸪	26
鸫	2884
鸬	1600
鸭	135
鸮	2937
茔	2307
鸯	325
鸰	3888
茗	3048
茘	1
鸳	266
槁	2500
鸵	47
鸶	2727
茜	1428
槃	73
鸸	3000
茠	1
鸽	506
鸾	2478
槊	333
鸿	766
槌	857
茧	1538
槎	2286
茨	733
槐	1010
茫	137
茬	1296
茭	1030
茯	489
鹂	1505
鹃	451
鹄	2047
茱	565
鹅	842
鹇	2000
茴	1039
鹈	2820
茵	928
槛	59
鹉	260
茶	1190
鹊	795
鹋	2222
茸	1080
鹌	204
槟	214
茹	1966
鹍	5263
茼	238
鹏	761
鹑	555
鹕	3793
鹗	6578
鹚	957
荀	3289
鹛	1960
鹜	505
荃	1355
荄	714
鹞	512
槲	5142
荆	488
鹡	1818
荇	259
鹣	5200
草	455
鹤	864
鹦	574
鹧	181
鹩	5333
荏	607
鹪	1
槽	803
荐	66
鹫	2352
鹬	4181
槿	1003
荒	410
鹭	1151
鹮	613
荔	312
荖	5384
鹰	667
鹱	476
荘	5714
鹳	948
荚	4228
荜	1363
荞	859
荟	985
荠	645
荡	229
荣	600
荤	1907
樊	1131
荥	318
鹿	876
荧	118
荨	313
荩	3000
荪	1972
荫	484
荭	5750
麂	2611
药	510
荳	1666
荴	1224
荷	250
荸	297
麋	153
樟	484
荻	2228
模	53
荼	94
荽	3269
麒	681
麓	369
樨	578
横	509
樯	3611
麝	443
樱	574
莅	837
麟	1086
莆	171
樵	2219
莉	757
麦	315
莎	446
樽	3377
樾	1530
莒	552
莓	157
莘	676
莙	5000
莛	3333
莜	3148
麸	967
橄	16
莞	93
莟	1111
莠	51
橇	1176
麻	425
麽	318
